20429	KAPUA	0		1851
20430	GUDKI	1		1851
20431	BEPNI	2		1851
20432	ESNED	3	triangle	1851
20433	GUSDU	0		1855
20434	RILDO	1		1855
20435	LIKMA	2	triangle	1855
20436	KUNVO	0		1857
20437	OSTAS	1		1857
20438	ELMAX	2	triangle	1857
20439	MUKRA	0		1858
20440	KAPUA	1	triangle	1858
20441	LUBSI	0		1859
20442	NS_VOR	1	circle	1859
20443	GUDKI	2		1859
20444	BEPNI	3		1859
20445	ESNED	4	triangle	1859
20446	NS20T	0		1860
20447	POTIR	1		1860
20448	ANITU	2		1860
20449	BISEB	3		1860
20450	NS20T	0		1861
20451	POTIR	1		1861
20452	ANITU	2		1861
20453	NESTA	3		1861
20454	NS20T	0		1862
20455	POTIR	1		1862
20456	ANITU	2		1862
20457	CONOR	3		1862
20458	NS02T	0		1863
20459	NS20T	1		1863
20460	S041.15.20.000 E173.15.32.000	2		1863
20461	RIKRU	3		1863
20462	DUMIK	4		1863
20463	NS02T	0		1864
20464	NS20T	1		1864
20465	S041.15.20.000 E173.15.32.000	2		1864
20466	SALIR	3		1864
20467	DAZSA	4		1864
20468	IDNIM	5		1864
20469	NS20T	0		1868
20470	NS02T	1		1868
20471	S041.19.32.000 E173.11.25.000	2		1868
20472	S041.19.12.000 E173.09.10.000	3		1868
20473	ANPAR	4		1868
20474	DUMIK	5		1868
20475	NS20T	0		1869
20476	NS02T	1		1869
20477	S041.19.32.000 E173.11.25.000	2		1869
20478	S041.19.12.000 E173.09.10.000	3		1869
20479	ANPAR	4		1869
20480	SAGVU	5		1869
20481	PAVNI	6		1869
20482	NS02T	0		1873
20483	NS20T	1		1873
20484	POTIR	2		1873
20485	S041.21.54.000 E173.05.35.000	3		1873
20486	S041.23.49.000 E173.06.34.000	4		1873
20487	PUDIG	5		1873
20488	IKITO	6		1873
20489	LUSRA	7		1873
20490	NS02T	0		1874
20491	NS20T	1		1874
20492	GUSMI	2		1874
20493	LEMUT	3		1874
20494	NS02T	0		1877
20495	NS20T	1		1877
20496	GUSMI	2		1877
20497	LEMUT	3		1877
20498	VENDO	4		1877
20499	TUPGU	5		1877
20500	LUSRA	6		1877
20501	NS02T	0		1878
20502	NS20T	1		1878
20503	S041.11.59.341 E173.17.19.734	2		1878
20504	PUDIG	3		1878
20505	IKITO	4		1878
20506	LUSRA	5		1878
20507	NS20T	0		1879
20508	NS02T	1		1879
